item_name,platinum,quantity,seller
Ghoulsaw Chassis,30,97,EternalDamnedAkatsuki
Ghoulsaw Blueprint,30,100,EternalDamnedAkatsuki
Knell Prime Set,30,1,N4Z20
Nagantaka Prime Set,30,1,RevnaFrode
Aeolak Receiver Blueprint,30,1,TheTempestKing
Khora Prime Blueprint,30,1,zenith612
Cinta String Blueprint,30,1,Luigi.-
Gunsen Prime Set,30,1,pilupil
Grendel Prime Set,30,1,SoulburialPrime
Dual Zoren Prime Blade,30,1,MOPFI
Dual Viciss Set,30,1,Killer2611992
Primed Steady Hands,30,15,NTK_SGP005
Sybaris Prime Barrel,31,1,saminsrule
Soma Prime Stock,32,1,CarboTurbo
Pandero Prime Set,32,1,Xebuel
Khra Canticle,32,1,Renormon
Trumna Prime Set,33,1,YaBoiTerpy
Searing Steel,34,1,_BAO_BAO_
Nami Skyla Prime Blade,34,1,TheWeaselGodIsSweet
Velocitus Set,34,1,MirrorTheKiller
Redeemer Prime Handle,34,1,IFEELBLOOD
Lua Vazarin Lens,34,1000,sly_squash
Höllvanian Courtyard Simulacrum,34,1,_Aranar_
Strain Eruption,35,13,Biadetes456
Venom Teeth,35,4,MaxAltair
Ash Prime Systems Blueprint,35,10,A-Akaza-
Destreza Prime Blade,35,1,Eragon714497
Dera Vandal Set,35,1,_Melar_
Dethcube Prime Cerebrum,35,1,Eragon714497
Baza Prime Stock,35,1,Sanekshi
Reaper Prime Set,35,1,Polliwolli
Shedu Set,35,1,MORVID666ANGEL
Sentient Balcony Scene,35,1,phantasmalwordsmith
Primed Cleanse Infested,35,1,XFlowerCR
Rathbone Set,35,3,DraugrOverlord
Primed Animal Instinct,35,2,ProbablyET
Inaros Prime Neuroptics Blueprint,35,1,SnowMitts
Venka Prime Gauntlet,35,1,VeridicalSeeker
Fluctus Set,35,1,MirrorTheKiller
Sheev Set,35,5,Kamui_Shirou
Primed Fever Strike,35,1,HuberVitim
Sancti Tigris,35,1,EpicWench
Prisma Skana,35,3,Doroga2987
Lua Zenurik Lens,35,1,AlvarooZ
Sporothrix Stock,35,1,delta9180
Axi V4 Relic,35,2,-Gwyndolin
Axi N5 Relic,35,5,Gasparotto
Axi V1 Relic,35,8,Blau.
Neo F1 Relic,35,1,The_Bear89
Volnus Prime Set,35,1,Sanurai_ShiEn_TH
Primed Tactical Pump,35,1,JunkieCiti
Ambassador Set,35,1,Impetus-_-
Strun Prime Set,35,1,N4Z20
Hildryn Prime Set,35,1,CrVaL
Wisp Prime Set,35,1,Squizzlow
Prisma Ohma,35,2,Stubestian
Protea Prime Set,35,1,king-Vamp
Nautilus Prime Set,35,1,LuciFeRr7
Amanata Pressure,35,1,SleepyTheKing
Quassus Prime Set,35,1,LuciFeRr7
Höllvanian Terrace In Summer Scene,35,1,nicoletekill
Dakra Prime Set,37,3,Holographq
Kronen Prime Blade,37,1,McCoin
Aksomati Prime Link,38,1,deidald
Hydroid Prime Systems Blueprint,38,1,mrsatoo
Nikana Prime Hilt,38,1,XDMonsterTV
Dreamer's Wrath,38,1,Frostbite1648
Stradavar Prime Set,39,1,crlx123
Primed Morphic Transformer,39,1,GranitKislota
Odonata Prime Set,39,16,MehO.oVerse
Piercing Caliber,39,1,Frithiof
Primed Firestorm,39,1,kirizria
Gram Prime Set,39,1,Gotwar93
Nekros Prime Systems Blueprint,39,5,O.P.F
Corvas Prime Set,39,3,BafflingQc
Garuda Prime Systems Blueprint,39,1,SweetScavMusic
Zariman Chrysalith Scene,39,1,MaximBlum
Zariman Reliquary Drive Scene,39,1,MaximBlum
Zariman Lunaro Court Scene,39,1,MaximBlum
Zariman Cargo Bay Scene,39,1,MaximBlum
Zariman Schoolyard Scene,39,1,MaximBlum
Zariman Angel Roost Scene,39,1,MaximBlum
Zariman Serenity Levels Scene,39,1,MaximBlum
Zariman Dormizone Scene,39,1,MaximBlum
Zariman Hall Of Legems Scene,39,1,MaximBlum
Zariman Brig Scene,39,1,MaximBlum
Zariman Albrecht Park Scene,39,1,MaximBlum
Zariman Agri-Zone Scene,39,1,MaximBlum
Zariman Docking Bay Scene,39,1,MaximBlum
Zariman Habitation Zone Scene,39,1,MaximBlum
Zariman Amphitheatre Scene,39,1,MaximBlum
Albrecht’s Archive Scene,39,1,MaximBlum
Zanuka Arena Simulacrum,39,1,_Aranar_
Xaku Prime Set,39,1,zzxeric
Arcane Hot Shot,39,1,Glokame
Primed Stabilizer,39,1,xitosz
Snipetron Vandal Set,40,1,PreSucrose
Secura Penta,40,1,Japaezs
Rime Rounds,40,4,Fierano
Sicarus Prime Set,40,1,sahstream666
Wukong Prime Blueprint,40,24,DeangelPrime
Equinox Prime Systems Blueprint,40,2,YoToBro
Redeemer Prime Set,40,1,ImHxperr
Galatine Prime Blueprint,40,1,Zenix_K_Drakar
Secura Lecta,40,1,Japaezs
Amesha Set,40,1,Theabismo
Tigris Prime Set,40,1,Desviante
Fragor Prime Set,40,1,BrayanStearms
Mag Prime Blueprint,40,1,zyzy20
Sancti Magistar,40,6,Hong.Kong_Doll
Panthera Prime Set,40,1,zyzy20
Boar Prime Stock,40,1,zyzy20
Kaszas Set,40,1,DraugrOverlord
Dual Decurion Set,40,2,Xx_Zorka_xX
Combo Killer,40,3,alterror1
Vauban Prime Systems Blueprint,40,1,AoNZayne
Carrier Prime Cerebrum,40,1,pseudonymouse
Titania Prime Systems Blueprint,40,1,zyzy20
Zakti Prime Set,40,1,SHOWMANX2
Dual Kamas Prime Blade,40,1,sweet_satan
Orbiter Scene,40,1,Autumn0Falls
Mark Of The Beast,40,43,BrayanStearms
Nihil's Oubliette (Key),40,1,liltrepdog
Astilla Prime Set,40,1,loco888
Meridian Armor Set,40,1,sasafrasto
Ambassador Blueprint,40,1,shouchonboy7
Harrow Prime Systems Blueprint,40,1,Fpidusahl
Combat Reload,40,1,Z3rrgy
Prisma Burst Laser,40,1,ApollyonGR
Teshin's Cave Scene,40,1,Altaccxo
Undercroft Lunaro Scene,40,1,primalmeridian
Primed Convulsion,40,1,kirizria
Akarius Prime Set,40,1,krestikbuy
Ambulas Arena Simulacrum,40,1,_Aranar_
Primed Deadly Efficiency,40,33,BrayanStearms
Tech Titan Electronics Store Scene,40,2,EternalDamnedAkatsuki
Höllvanian Intersection In Winter Scene,40,2,EternalDamnedAkatsuki
Höllvanian Tenements In Summer Scene,40,2,EternalDamnedAkatsuki
Höllvanian Historic Quarter In Spring Scene,40,2,EternalDamnedAkatsuki
Höllvanian Old Town In Fall Scene,40,2,EternalDamnedAkatsuki
Orbit Arcade Scene,40,1,Jango_Fett18
Lavos Prime Set,40,1,zzxeric
Shell Shock,44,1,guicaiano4562
Gara Prime Blueprint,44,1,huangyang2018
Red Veil Armor Set,44,1,brunocar
Critical Mutation,44,1,zenith612
Thermite Rounds,45,1,Tiphondius
Jolt,45,71,A-Akaza-
Primed Continuity,45,3,Mr.shuijun
Prisma Angstrum,45,1,Voufeeda
Helios Prime Set,45,5,paladinjack
Ankyros Prime Set,45,1,The_Rat_King22
Primed Bane Of Orokin,45,5,Chuuby473
Primed Slip Magazine,45,2,MrKittyKat
Twin Vipers Wraith Set,45,1,Ai_Yua
Elytron Set,45,1,NothingIsuseless
Turret Velocity,45,1,Murphala
Primed Cleanse Orokin,45,3,zthzth
Glaxion Vandal,45,1,2laTula
Primed Target Cracker,45,3,ragewolf2
Primed Pistol Gambit,45,1,alexhendry97
Limbo Prime Chassis Blueprint,45,1,zyzy20
Zephyr Prime Systems Blueprint,45,1,PandaTychsen
Primed Smite Orokin,45,3,Sicariusz
Corinth Prime Barrel,45,6,Semblantx
Dual Keres Prime Set,45,1,CrVaL
Revenant Prime Set,45,1,Tyty97
Fabrica Anatomica Scene,45,1,LucasKonka
Vome Invocation,45,1,Glokame
Orokin Derelict Simulacrum,45,1,Schizobia
Akmagnus Prime Set,45,1,CrVaL
Blaze,46,1,FcsUchiha
Cedo Prime Set,47,1,Zynares
Frost Prime Blueprint,48,1,MAIsPET
Silva & Aegis Prime Set,48,1,TheDrRAT
Valkyr Prime Chassis Blueprint,48,3,Saki.Move
Destreza Prime Set,49,1,URbonnie
Shrapnel Rounds,49,1,Bartyde
Hikou Prime Set,49,1,adsv
Hysterical Assault,49,1,Bartyde
Primed Rubedo-Lined Barrel,49,1,HuberVitim
Imperator Vandal Set,49,1,Mondelvio
High Voltage,49,1,BaguetteMuncha
Proboscis,49,1,Bartyde
Guandao Prime Set,49,1,Necrolitiummm
Magnus Prime Set,49,2,rao3ks
Phantasma Prime Set,49,2,BafflingQc
Sanctum Anatomica Scene,49,1,MaximBlum
Fragmented Gorge Scene,49,1,MaximBlum
Primed Dual Rounds,49,2,SHOWMANX2
Mall Rotunda Simulacrum,49,1,_Aranar_
Primed Point Blank,50,1,tobiwolf
Detect Vulnerability,50,2,ShadowMageAlpha
Primed Ravage,50,1,ProjectZenith
Primed Pressure Point,50,5,iori-guts
Primed Expel Grineer,50,30,BrayanStearms
Primed Expel Infested,50,1,CookieMonsterPrime69
Primed Bane Of Grineer,50,2,Jonbars
Negate,50,6,SATAbuild
Primed Flow,50,6,iori-guts
Primed Reach,50,1,vlakc4t
Arcane Scorpion Helmet,50,1,Bad.Warden
Sentient Basin Scene,50,1,Vindicted
Sacrifice,50,13,Sooristos
Acidic Spittle,50,1,RAD151
Cyngas Set,50,1,Okee311
Loose Chamber,50,3,Kirouna
Silver Grove Shrine Scene,50,1,LucasKonka
Banshee Prime Set,50,1,paladinjack
Split Flights,50,1,phantasmalwordsmith
Companion Weapon Riven Mod (Veiled),50,2,Quinnie2k
Octavia Prime Blueprint,50,1,CrimZ85
Axi G3 Relic,50,1,Gasparotto
Suda Armor Set,50,1,NigimusPrime
Hexis Armor Set,50,1,SwdjrPrime
Veilbreak Forest Scene,50,2,Orth
Veilbreak Factory Scene,50,1,Jango_Fett18
Veilbreak Murex Scene,50,2,Orth
Netherbarrow Region Scene,50,1,RuberoDX
Prisma Lenz,50,2,Stubestian
Biotic Rounds,50,1,WARFRAME_LEGENDprime
Viper Wraith,54,55,KxFRESH
Viper Wraith,54,55,KxFRESH
Atlas Prime Neuroptics Blueprint,54,2,Diuglas
Pyrana Prime Set,54,1,sahstream666
Galatine Prime Set,54,1,slayerlolz
Primed Bane Of Infested,55,1,semilia2009
Rhino Prime Set,55,1,zyzy20
Prisma Grakata,55,2,ESTRUCO
Prisma Tetra,55,1,Left
Karak Wraith Set,55,1,Bicudo60
Primed Cleanse Grineer,55,3,Jonbars
Tiberon Prime Set,55,1,paladinjack
Voidrig Set,55,2,pbomackeiy
Botanist,55,1,AoNZayne
Auto Omni,55,1,anxjiety
Prisma Dual Cleavers,56,4,rocky2B
Primed Redirection,56,2,eltrueno111
Health Conversion,57,3,ESTRUCO
Primed Cryo Rounds,58,1,CookieMonsterPrime69
Mirage Prime Set,58,1,Itspepsii
Primed Chilling Grasp,58,1,zthzth
Zhuge Prime Set,59,1,SalsaPicante
Nova Prime Chassis Blueprint,59,1,zyzy20
Energy Generator,59,1,phoenixparasol
Boltor Prime Set,59,2,unf_
Centaur Set,59,1,Habitat_
Looter,59,1,Aiaes
Voltaic Strike,59,1,zyzy20
Primed Smite Grineer,59,6,MOLI139
Baruuk Prime Set,59,1,anmi000
Prisma Shade,60,1,EternalDamnedAkatsuki
Nyx Prime Neuroptics Blueprint,60,2,Wart1r
Ninkondi Prime Set,60,5,sabrac9
Bite,60,1,SakuyaEX
Prisma Obex,60,1,TrueCatch
Strun Wraith Set,60,1,Xemin0
Lato Vandal Blueprint,60,1,Wings.O.Flame
Reawaken,60,1,Waka
Trinity Prime Set,60,1,xTonsOfFun-
Prisma Veritux,60,1,BITI3b
Machete Wraith,60,2,EL_SANTI_PA
Primed Cleanse Corpus,60,6,Mammon_Prime
Agkuza Set,60,4,DraugrOverlord
Inaros Prime Set,60,2,QianliRush
Rubico Prime Set,60,9,Aoihon
Ivara Prime Set,60,1,Nindzjan_Gaming_YouTube
Prisma Twin Gremlins,60,1,TrueCatch
Primed Regen,60,21,LYJZZX
Tenora Prime Set,60,1,CrVaL
Prisma Machete,60,13,TrueCatch
Nidus Prime Set,60,1,xXLILVICENXx
Harrow Prime Set,60,1,littleplus123
Prisma Shade Set,60,1,LUCIFERODAGOAT2
Central Mall Backroom Scene,60,1,Jodhood
Equinox Prime Set,63,1,Raedwulfe
Ventkids Clubhouse Scene,64,1,sly_squash
Cinta Set,64,3,Jordna_Gell
Kogake Prime Set,65,1,zz0e
Primed Fast Hands,65,1,Opendia
Baza Prime Set,65,1,paladinjack
Prova Vandal,65,4,Lysiohn
Prisma Grinlok,65,1,Hedu23
Astral Autopsy,65,1,Atom_Games_Online
Atlas Prime Set,65,1,Raedwulfe
Primed Magazine Warp,65,1,vlakc4t
Burning Hate,65,1,RestingCat
Dual Zoren Prime Set,65,1,turkui
Khora Prime Set,68,1,Tyty97
Ballistica Prime Set,69,2,Blueberry1843
Sybaris Prime Set,69,3,Blueberry1843
Primed Charged Shell,69,6,MOLI139
Mesa Prime Set,69,1,LuciFeRr7
Opticor Vandal,69,79,KxFRESH
Higasa Serration,69,1,Marchine
Arcane Thrak Helmet,70,1,Bad.Warden
Primed Shotgun Ammo Mutation,70,1,Abel_thesecond
Energy Conversion,70,4,zMadonna
Primed Expel Corpus,70,6,Mammon_Prime
Primed Pack Leader,70,2,OKizanO
Bo Prime Set,70,1,Wasamii
Empowered Blades,70,1,korVin40
Akvasto Prime Blueprint,70,1,everbus
Quanta Vandal,70,1,EragoldePrime
Prisma Gorgon,70,1,Elmostro13
Security Override,70,1,Asylum414
Wyrm Prime Set,70,1,anmi000
Glaive Prime Set,70,1,Sanurai_ShiEn_TH
Cernos Prime Set,70,1,FcsUchiha
Nikana Prime Set,70,1,lucario422
Prisma Dual Decurions,70,1,SkaylerPrime
Ambush,70,3,Prime.Gon
Vastilok,70,1,fanyan666
Afuris Prime Set,70,1,Stafil0
Gotva Prime,70,2,ElCor0nel
Xata Invocation,70,1,Muzz1221
Clip Delegation,70,1,TritonskaPrime
Unseen Dread,71,1,Voittosumma
Titania Prime Set,74,1,SaxySaxophone
Scourge Prime Set,74,3,BafflingQc
Arcane Esprit Helmet,75,1,lowlifecanine
Arcane Aurora Helmet,75,1,lowlifecanine
Eidolon Zenurik Lens,75,2,EternalDamnedAkatsuki
Vectis Prime Set,75,1,zyzy20
Oberon Prime Set,75,2,DeathRice1
Carrier Prime Set,75,1,zyzy20
Dethcube Prime Set,75,3,sabrac9
Bonewidow Set,75,1,JimSpace
Supra Vandal,75,1,SENNCAN
Spectra Vandal Set,75,1,Sserin
Primed Sniper Ammo Mutation,75,2,Justadam69
Discipline's Merit,75,1,Mistheart101
Zylok,76,6,MOLI139
Latron Wraith Set,77,1,Eztral2054
Tipedo Prime Set,78,1,BrayanStearms
Lith G1 Relic,78,1,LondoTheGreat
Volt Prime Set,79,1,anmi000
Color Key Scene,79,1,TK----
Saxum Spittle,79,1,LeahHiHi64
Primed Fulmination,79,100,gujiuji
Chroma Prime Set,79,1,QUARANTNE
Corinth Prime Set,79,1,Nindzjan_Gaming_YouTube
Solaris Armor Set,79,1,sly_squash
Garuda Prime Set,79,1,littleplus123
Kappa Beacon,80,4,LondoTheGreat
Kappa Beacon,80,4,LondoTheGreat
Primed Heated Charge,80,6,Mammon_Prime
Saryn Prime Set,80,4,Hong.Kong_Doll
Loose Hatch,80,2,Kirouna
Wukong Prime Set,80,5,SakuyaEX
Ember Prime Set,80,3,Thayzinho_X
Loose Magazine,80,1,Kirouna
Primed Pistol Ammo Mutation,80,1,Justadam69
Itzal Set,80,1,-r3tro-
Valkyr Prime Set,80,1,_R0SSA_
Akbolto Prime Set,80,1,TheWeaselGodIsSweet
Tekko Prime Set,80,1,Sanurai_ShiEn_TH
Loki Prime Set,80,1,ephenk
Carmine Penta Set,80,1,icea0502
Gara Prime Set,80,1,RaganrokX
Praghasa Throne Room Scene,80,1,Aeshen
Mainland Hamlets Scene,80,1,primalmeridian
Nezha Prime Set,83,1,hsohsoprime
Latron Prime Set,84,1,DieguittoArm
Boar Prime Set,85,1,anmi000
Soma Prime Set,85,1,---O.o-Train_bleu-o.O---
Ash Prime Set,85,1,junglediff22
Zephyr Prime Set,86,1,PBJOtter
Limbo Prime Set,88,1,LuciFeRr7
Aksomati Prime Set,89,1,Nindzjan_Gaming_YouTube
Arum Spinosa Rivet,89,1,---evangeline---
Octavia Prime Set,89,1,AceInTheSleeve
Aeolak Set,89,1,staleiron
Frost Prime Set,90,1,ephenk
Frost Prime Set,90,1,ephenk
Hydroid Prime Set,90,3,lllood
Frost Prime Set,90,1,ephenk
Hydroid Prime Set,90,3,lllood
Legendary Fusion Core,90,1,vektor555
Arcane Menticide Helmet,90,4,Han-Chuang_K
Mag Prime Set,90,1,ephenk
Primed Heavy Trauma,90,1,Opendia
Nautilus Set,90,2,SakuyaEX
Athodai Set,90,1,iintruderzz
Vericres,90,9,LYJZZX
Orb Vallis Scene,93,1,MaximBlum
Scan Matter,95,1,RealSamurai
Akjagara Prime Set,95,2,sahstream666
Calculated Shot,99,1,Bartyde
Deck 12 Scene,99,1,Bartyde
Gamma Beacon,99,1,QUARANTNE
Elytron Harness,99,1,Bartyde
Phaedra Set,99,1,JADELIGHTEXIMUS
Omega Beacon,99,55,QUARANTNE
Loaded Capacity,99,1,Bartyde
Crescent Charge,99,1,Bartyde
Delta Beacon,99,55,QUARANTNE
Dual Kamas Prime Set,100,1,-Kard
Vulkar Wraith,100,1,Spartan-721
Fortuna Scene,100,1,Jun_Hope
Arcane Essence Helmet,100,1,KlimGotIt
Shockwave Actuators,100,1,iknalik
Kronen Prime Set,100,1,Pingutroll
Nyx Prime Set,100,4,Sserin
Adrenaline Boost,100,1,Cyram
Nekros Prime Set,100,1,local_okamishi
Blast Shield,100,1,RichardBK
Deimos Vault Scene,100,1,bife-brando
Halikar Wraith,100,3,BaroCap
Undercroft Outskirts Scene,100,1,BigBubbaJukes
Undercroft Dax Camp Scene,100,1,BigBubbaJukes
Venka Prime Set,105,3,CasualAlcoholic
Spira Prime Set,107,1,PBJOtter
Akvasto Prime Set,109,1,CasualAlcoholic
Braton Vandal Stock,109,1,Vivrin
Hammer Shot,110,1,AoNZayne
Nami Skyla Prime Set,110,1,ephenk
Vizier Predasite Imprint,110,2,EternalDamnedAkatsuki
Lith G2 Relic,119,1,Astropia
Arcane Flux Helmet,120,1,lowlifecanine
Nova Prime Set,120,1,gujiuji
Vapor Trail,129,1,sly_squash
Vauban Prime Set,129,1,ephenk
Volatile Variant,135,1,us5353
Akstiletto Prime Set,139,1,hoconel
Hespar Set,140,1,Yuri124
Hespar Blade Blueprint,140,1,TexnoLogic
Cortege Set,145,1,Chowabunga
Morgha Set,145,1,Chowabunga
Photon Overcharge,145,1,Muzz1221
Lua Nursery Scene,149,1,Bartyde
Corpus Gas City Conduit Scene,149,1,Bartyde
Corpus Ice Planet Wreckage Scene,149,1,Bartyde
Lua Nursery Scene,149,1,Bartyde
Corpus Gas City Conduit Scene,149,1,Bartyde
Corpus Ice Planet Wreckage Scene,149,1,Bartyde
Arcane Reverb Helmet,149,1,Han-Chuang_K
Kuva Throne Scene,149,1,Bartyde
Ergo's Boardroom Scene,149,1,Bartyde
Suda's Datascape Scene,149,1,Bartyde
Hunhow's Datascape Scene,149,1,Bartyde
Hunhow's Chamber Scene,149,1,Bartyde
Lua Containment Scene,149,1,Bartyde
Chamber Of The Lotus Scene,149,1,Bartyde
Cephalon Suda Piloting Emote,149,1,Bartyde
Arbiters Piloting Emote,149,1,Bartyde
Cephalon Suda Gunnery Emote,149,1,Bartyde
Arbiters Combat Emote,149,1,Bartyde
Cephalon Suda Endurance Emote,149,1,Bartyde
Arbiters Engineering Emote,149,1,Bartyde
Cephalon Suda Engineering Emote,149,1,Bartyde
Arbiters Gunnery Emote,149,1,Bartyde
Arbiters Endurance Emote,149,1,Bartyde
Cephalon Suda Combat Emote,149,1,Bartyde
Arcane Avalon Helmet,150,1,Mipit
Arcane Gambit Helmet,150,1,Kirouna
Surplus Diverters,150,1,heatcleafrecords
Mara Detron,150,1,ShinoHarvest
Sporothrix Set,150,1,Azkurt
Primed Rifle Ammo Mutation,150,1,NaoPlay
New Loka Endurance Emote,150,1,BigBittyPrincess
Braton Vandal Blueprint,156,1,WellsyTHFC99
Arcane Chlora Helmet,180,1,Adree1
Arbiter's Tribunal Scene,180,1,EternalDamnedAkatsuki
Arcane Backdraft Helmet,195,1,lowlifecanine
Primed Expel Orokin,198,11,_____-----_____-_-
Infested Ship Bridge Scene,199,1,Bartyde
Grineer Settlement Reactor Scene,199,1,Bartyde
Infested Ship Bridge Scene,199,1,Bartyde
Grineer Settlement Reactor Scene,199,1,Bartyde
Cressa's Garrison Scene,199,1,Bartyde
Whiplash Mine,199,1,iknalik
Anti-Grav Grenade,199,1,Bartyde
Harrow's Temple Scene,199,1,Bartyde
Paralytic Spores,199,1,Bartyde
Jugulus Spines,199,1,Bartyde
Stasis Field,199,1,Bartyde
Iatric Mycelium,199,1,Bartyde
Perrin Piloting Emote,199,1,Bartyde
Perrin Endurance Emote,199,1,Bartyde
Red Veil Piloting Emote,199,1,Bartyde
Arcane Aura Helmet,200,1,Han-Chuang_K
Arcane Phoenix Helmet,200,1,Parmageddon
Arcane Meridian Helmet,200,1,mr.Whiskeyy
Rending Wind,200,1,iknalik
Tractor Beam,200,1,iknalik
Cetus Scene,200,1,EternalDamnedAkatsuki
Undercroft Opera Scene,200,1,Clonotes
Lato Vandal Barrel,214,1,7owel
Arcane Storm Helmet,220,1,Kirouna
Arcane Pulse Helmet,240,1,Kirouna
Amaryn's Retreat Scene,249,1,Bartyde
Hard Engage,249,1,Bartyde
Arcane Chorus Helmet,250,1,Parmageddon
Onkko's Command Post Scene,250,1,EternalDamnedAkatsuki
Arcane Vanguard Helmet,250,1,Aniramamil
Arcane Hemlock Helmet,300,1,Adree1
Dog Days Scene,300,1,DySonAce
Primed Chamber,300,4,Semblantx
Castle Town Scene,320,1,EternalDamnedAkatsuki
Braton Vandal Set,330,1,Nichder_
Lato Vandal Set,339,3,--IR--AmirMeiChiLu
Arcane Swindle Helmet,350,1,Lemoncia
Arcane Coil Helmet,350,1,Adree1
Arcane Locust Helmet,400,1,Mipit
Lua Madurai Lens,400,2,EternalDamnedAkatsuki
Arcane Squall Helmet,440,1,-r3tro-
Arcane Pendragon Helmet,450,1,Han-Chuang_K
Heightened Reflexes,499,1,Bartyde
Arcane Vespa Helmet,500,1,--WA--Ramadan
Arcane Mag Gauss Helmet,700,1,Mipit
Ancient Fusion Core,2000,5,broke
Corpus Void Key,2000,2,Wasamii
Equilibrium (Steam Pinnacle Pack),2000,2,RayaneGhost
Vay Hek Frequency Triangulator,6000,1,korVin40
